2024-03-26 18:15:47,417 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1020418.json
2024-03-26 18:15:47,428 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\4e87fd5eb9adc34574880ed08ad802d1.txt
2024-03-26 18:15:47,719 - DEBUG: Writing tag: on back, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: penis, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: presenting, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: presenting penis, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: scales, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: seductive, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: slightly chubby, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: smile, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: spread legs, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: spreading, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: teeth, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: text, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: thick thighs, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: tongue, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: wide hips, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: by wingedwilly, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,719 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,720 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,720 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,720 - DEBUG: Writing tag: reptile, 
2024-03-26 18:15:47,720 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,720 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,720 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,720 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\2969161.json
2024-03-26 18:15:47,723 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\3714169cc8372d23ff7f3e07cc60242d.txt
2024-03-26 18:15:47,723 - DEBUG: Writing tag: anthro, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: anus, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: balls, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: big breasts, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: big butt, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: breasts, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: butt, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: claws, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: crossgender, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: erection, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: ftg crossgender, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: ftg transformation, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: fti crossgender, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: fti transformation, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: gender transformation, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: genitals, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: gynomorph, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: hair, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: huge thighs, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: intersex, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: mature gynomorph, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: mature intersex, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: nude, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: penis, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: potion, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: raised tail, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: scales, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,723 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: teeth, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: text, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: thick thighs, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: tongue, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: transformation, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: wide hips, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: by wingedwilly, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: english text, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: story, 
2024-03-26 18:15:47,724 - DEBUG: Writing tag: story in description, 
2024-03-26 18:15:47,725 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\3002708.json
2024-03-26 18:15:47,725 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\0403ca68e56676dee3018319343f1f83.txt
2024-03-26 18:15:47,726 - DEBUG: Writing tag: anthro, 
2024-03-26 18:15:47,726 - DEBUG: Writing tag: belly, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: big breasts, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: big butt, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: bodily fluids, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: bone, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: breasts, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: butt, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: chain, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: claws, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: clothed, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: clothing, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: costume, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: female, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: genital fluids, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: genitals, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: hair, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: halloween costume, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: hand on belly, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: headgear, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: heart symbol, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: holidays, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: huge breasts, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: innie pussy, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: mature female, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: nipples, 
2024-03-26 18:15:47,727 - DEBUG: Writing tag: pussy, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: scales, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: seductive, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: skeleton, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: slightly chubby, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: slightly chubby female, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: smile, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: teeth, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: thick thighs, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: vaginal fluids, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: wide hips, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: by wingedwilly, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,728 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,729 - DEBUG: Writing tag: halloween, 
2024-03-26 18:15:47,729 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,729 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,729 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,729 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,729 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,729 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,729 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,729 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,730 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\3100806.json
2024-03-26 18:15:47,731 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\b5800e86e16ac59ff5bc63bc382b190b.txt
2024-03-26 18:15:47,731 - DEBUG: Writing tag: anthro, 
2024-03-26 18:15:47,731 - DEBUG: Writing tag: areola, 
2024-03-26 18:15:47,731 - DEBUG: Writing tag: big breasts, 
2024-03-26 18:15:47,731 - DEBUG: Writing tag: blue body, 
2024-03-26 18:15:47,731 - DEBUG: Writing tag: blue eyes, 
2024-03-26 18:15:47,731 - DEBUG: Writing tag: breasts, 
2024-03-26 18:15:47,731 - DEBUG: Writing tag: female, 
2024-03-26 18:15:47,731 - DEBUG: Writing tag: grey areola, 
2024-03-26 18:15:47,731 - DEBUG: Writing tag: grey nipples, 
2024-03-26 18:15:47,731 - DEBUG: Writing tag: hair, 
2024-03-26 18:15:47,731 - DEBUG: Writing tag: hand behind head, 
2024-03-26 18:15:47,731 - DEBUG: Writing tag: huge breasts, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: membrane \(anatomy\), 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: membranous wings, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: nipples, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: presenting, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: sitting, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: slightly chubby, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: spikes, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: spikes \(anatomy\), 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: teeth, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: text, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: wings, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: by harnny, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,732 - DEBUG: Writing tag: signature, 
2024-03-26 18:15:47,733 - DEBUG: Writing tag: url, 
2024-03-26 18:15:47,733 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\3135286.json
2024-03-26 18:15:47,734 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\17d8ab1ae41a3cb492375e020f74db0d.txt
2024-03-26 18:15:47,734 - DEBUG: Writing tag: anus, 
2024-03-26 18:15:47,734 - DEBUG: Writing tag: blue sclera, 
2024-03-26 18:15:47,734 - DEBUG: Writing tag: bodily fluids, 
2024-03-26 18:15:47,734 - DEBUG: Writing tag: claws, 
2024-03-26 18:15:47,734 - DEBUG: Writing tag: curling toes, 
2024-03-26 18:15:47,734 - DEBUG: Writing tag: dialogue, 
2024-03-26 18:15:47,734 - DEBUG: Writing tag: feet, 
2024-03-26 18:15:47,734 - DEBUG: Writing tag: female, 
2024-03-26 18:15:47,734 - DEBUG: Writing tag: feral, 
2024-03-26 18:15:47,734 - DEBUG: Writing tag: genital fluids, 
2024-03-26 18:15:47,734 - DEBUG: Writing tag: genitals, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: hair, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: lying, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: on back, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: presenting, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: presenting pussy, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: pussy, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: simple background, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: talking feral, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: text, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: thick thighs, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: vaginal fluids, 
2024-03-26 18:15:47,735 - DEBUG: Writing tag: by darkenstardragon, 
2024-03-26 18:15:47,736 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,736 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,736 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,736 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,736 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,736 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,736 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,736 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,736 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,736 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,736 - DEBUG: Writing tag: 2022, 
2024-03-26 18:15:47,736 - DEBUG: Writing tag: english text, 
2024-03-26 18:15:47,736 - DEBUG: Writing tag: hi res, 
2024-03-26 18:15:47,736 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\3171297.json
2024-03-26 18:15:47,742 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\cf8c44e7f3eabb3e6098b5774575a5cc.txt
2024-03-26 18:15:47,742 - DEBUG: Writing tag: anthro, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: areola, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: big breasts, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: blue areola, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: blue nipples, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: book, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: breasts, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: claws, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: female, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: fingers, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: holding book, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: holding object, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: huge breasts, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: nipples, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: non-mammal breasts, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: nude, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: pillow, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: pupils, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: slit pupils, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: toe claws, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: wings, 
2024-03-26 18:15:47,742 - DEBUG: Writing tag: by conditional_dnp, 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: by suirano, 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: 2022, 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: 4:3, 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: digital media \(artwork\), 
2024-03-26 18:15:47,743 - DEBUG: Writing tag: hi res, 
2024-03-26 18:15:47,743 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\3282212.json
2024-03-26 18:15:47,745 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\9e1877904f0852785e2dfd0e71e35c9a.txt
2024-03-26 18:15:47,745 - DEBUG: Writing tag: anthro, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: blush, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: breasts, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: claws, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: female, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: genitals, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: horn, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: nipples, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: nude, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: pussy, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: scales, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: teeth, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: by fraydragon, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: auroth \(bigboy980\), 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: fan character, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,746 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,747 - DEBUG: Writing tag: hi res, 
2024-03-26 18:15:47,747 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\3528770.json
2024-03-26 18:15:47,748 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\b11b4cd4d2e8b36ce24ec39aad8754fc.txt
2024-03-26 18:15:47,748 - DEBUG: Writing tag: anus, 
2024-03-26 18:15:47,748 - DEBUG: Writing tag: belly, 
2024-03-26 18:15:47,748 - DEBUG: Writing tag: big anus, 
2024-03-26 18:15:47,748 - DEBUG: Writing tag: big belly, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: big butt, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: blue anus, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: blue claws, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: butt, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: claws, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: egg, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: female, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: feral, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: front view, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: genitals, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: ice, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: lying, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: on back, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: open mouth, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: overweight, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: overweight female, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: paws, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: pregnant, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: presenting, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: presenting anus, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: presenting pussy, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: puffy anus, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: pussy, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: spread legs, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: spreading, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: steam, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,749 - DEBUG: Writing tag: thick tail, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: tongue, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: wet, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: wide hips, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: winter, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: by nat_127, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,750 - DEBUG: Writing tag: hi res, 
2024-03-26 18:15:47,750 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\3559641.json
2024-03-26 18:15:47,752 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\7251129092ffb3e11e522836e62f47df.txt
2024-03-26 18:15:47,752 - DEBUG: Writing tag: anthro, 
